date,P_1m_change,P_4m_change,P_12m_change,V,U,U_rate,V_rate,tightness,ln_tightness
1951-01-01,1.601281024819845,4.272801972062434,7.9540621012335055,2550.836801451024,2305.0,3.721283156552203,4.118171810999216,1.1066537099570601,0.10134078632162336
1951-02-01,1.773049645390068,5.428571428571427,9.402795425667087,2295.6890062289604,2117.0,3.42678623458189,3.7160299883922434,1.0844067105474542,0.08103302688166725
1951-03-01,0.19357336430507743,5.203252032520322,9.475465313028764,2554.677438613638,2125.0,3.3985861881457318,4.085784215548153,1.2022011475828884,0.18415416619149916
1951-04-01,0.15455950540959051,3.7630104083266724,9.598308668076116,2502.487738541236,1919.0,3.1047760807662437,4.048808792617843,1.3040582274837083,0.2654811154858505
1951-05-01,0.2700617283950546,2.4034672970843163,9.339503575936048,2534.983958694696,1856.0,2.9914254400103153,4.085784215548153,1.3658318742967113,0.3117636747280299
1951-06-01,-0.2308580223162715,0.38714672861015487,8.584589614740379,2392.1527074596825,1995.0,3.23784792664124,3.882419390505043,1.1990740388269086,0.18154962462005297
1951-07-01,-0.07713073659852965,0.11591962905719289,7.644370585791438,2388.251430501963,1950.0,3.139793256690175,3.845443967574732,1.22474432333434,0.2027321065671126
1951-08-01,-0.1929756850636899,-0.23148148148148806,6.859504132231398,2404.2658559580577,1933.0,3.1214171524536956,3.882419390505042,1.2438002358810438,0.21817139933311047
1951-09-01,0.6573859242072766,0.15390534821086987,6.943303204601481,2478.510656456226,2067.0,3.345742958886371,4.0118333707611304,1.1990859489386676,0.18155955732831153
1951-10-01,0.49942374183633564,0.887003470883152,6.775510204081625,2472.5206378686835,2194.0,3.527104366278696,3.9748579478308206,1.126946507688552,0.11951176959093424
1951-11-01,0.6116207951070374,1.582400617522195,6.991869918699178,2430.5734996038004,2178.0,3.5121101686715903,3.9193948134353542,1.1159657941247936,0.10972021306357327
1951-12-01,0.5699088145896702,2.35885537509668,5.964771817453962,2401.748938828151,1960.0,3.1381590534287587,3.845443967574733,1.2253821116470158,0.2032527232324206
1952-01-01,-0.0755572346052169,1.6135228582404793,4.215918045705291,2650.622744883493,1972.0,3.1586365966171197,4.2456156216099,1.3441291809754021,0.29574635427920803
1952-02-01,-0.15122873345935206,0.9556574923547334,2.245451025938827,2584.925183361308,1957.0,3.135263301238405,4.14124734994362,1.3208611054477812,0.2782838765207636
1952-03-01,-0.07572889057174681,0.26595744680850686,1.9706336939721902,2476.143674767478,1813.0,2.937411901945853,4.011833370761131,1.3657714698110743,0.31171944833200005
1952-04-01,0.2652519893899141,-0.03777861730259735,2.083333333333326,2453.2823254011823,1811.0,2.9342190537913155,3.9748579478308206,1.35465617084549,0.3035476736785663
1952-05-01,0.03779289493575089,0.07561436672967048,1.8468641785302164,2409.35182535962,1863.0,3.0020303586967034,3.882419390505044,1.293264533204305,0.2571696675760631
1952-06-01,0.22667170381565072,0.45437334343052527,2.313922097956045,2261.840409886414,1884.0,3.0336698710207237,3.6420791425316237,1.2005522345469288,0.182781646392276
1952-07-01,0.5653976630229929,1.098901098901095,2.9718255499807,2153.6068769583117,1991.0,3.2132597398405474,3.475689740418824,1.0816709577892072,0.0785070286195575
1952-08-01,0.03748125937033109,0.8692365835222926,3.209590100541382,2310.8075171407636,2087.0,3.372820272476041,3.7345176998574003,1.107238867820203,0.10186940987151338
1952-09-01,-0.22480329711502822,0.604457876841713,2.3050326546292688,2598.045727304079,1936.0,3.0997326160398355,4.159735061408775,1.341965768235578,0.29413553020297645
1952-10-01,0.22530980097634767,0.6030908405578517,2.0259938837920544,2600.743454249775,1839.0,2.967517064433364,4.1967104843390866,1.4142161252037928,0.3465754024732961
1952-11-01,0.0,0.03748125937033109,1.4057750759878473,2726.5447500426476,1743.0,2.789201645036885,4.363099886451885,1.5642827022619894,0.4474273817107237
1952-12-01,0.07493443237167607,0.07493443237167607,0.9066868152625585,2535.40455402522,1667.0,2.662046278405008,4.0488087926178435,1.5209385447061907,0.4193276079284516
1953-01-01,-0.2620741295395024,0.037551633496057946,0.7183364839319584,1493.2391371138267,1839.0,2.8988477119752836,2.3538188450540307,0.8119843051189922,-0.20827426767845214
1953-02-01,-0.18768768768768762,-0.37467216185838037,0.6815600151457879,2759.697653551571,1636.0,2.575566750629723,4.344612174986731,1.6868567564496155,0.5228668897332742
1953-03-01,0.150432493418573,-0.22480329711502822,0.9094353921940135,2824.4933846681715,1647.0,2.587303831471794,4.437050732312505,1.7149322311282158,0.5393735644600159
1953-04-01,0.22530980097634767,-0.07487832272556894,0.8692365835222926,2615.901713538886,1723.0,2.7276900913451643,4.141247349943619,1.5182250223673162,0.417541904066157
1953-05-01,0.037467216185826935,0.22522522522521182,0.86890819795995,2581.46594763329,1596.0,2.5489100055897147,4.122759638478463,1.6174598669381517,0.48085693530034135
1953-06-01,0.26217228464420206,0.6769462203836119,0.9046362608367886,2413.3934237903823,1607.0,2.5482454053882626,3.8269562561095767,1.501800512626249,0.4066647300248114
1953-07-01,0.07471049682479247,0.6008261359369049,0.41229385307346433,2226.6390682716456,1660.0,2.63253881408884,3.531152874814288,1.3413488363082202,0.29367570194639736
1953-08-01,0.22396416573349232,0.5994754589734086,0.5994754589734086,2171.6760265075354,1665.0,2.6505985736118185,3.4572020289536667,1.3043099258303517,0.2656741084474499
1953-09-01,0.14897579143389184,0.7116104868913897,0.9763424708974844,2122.211969618775,1821.0,2.9030561002439144,3.3832511830930465,1.1654101974842257,0.15307312588953792
1953-10-01,0.2231312755671233,0.6723944714232433,0.9741476208317668,1917.7404704225978,1974.0,3.139962142300412,3.050472378867447,0.9714997317237071,-0.028914286311147563
1953-11-01,-0.37105751391465214,0.22396416573349232,0.5994754589734086,1734.0365866058785,2211.0,3.512367154363056,2.75466899649856,0.7842770631415099,-0.24299292419752305
1953-12-01,0.07448789571693482,0.07448789571693482,0.5990265818045737,1462.7791534909186,2818.0,4.487618440958675,2.3294516338735862,0.5190841566681755,-0.6556892573849478
1954-01-01,0.2605135839225836,0.18594272963927683,1.1261261261261257,1524.1990284007506,3077.0,4.876309408725694,2.415491083185291,0.49535230042273337,-0.7024860515388891
1954-02-01,0.18559762435039762,0.14842300556585641,1.5043249341857745,1431.554148893044,3331.0,5.205175485201738,2.237013077621408,0.42976708162505073,-0.8445118876904845
1954-03-01,-0.22230455724341347,0.29795158286778367,1.1265490048817162,1379.8822895071585,3607.0,5.654225385230354,2.1630622317607866,0.3825567755772549,-0.9608782038489032
1954-04-01,-0.25993316004455647,-0.037216226274661146,0.6369426751592355,1335.6524734614115,3749.0,5.863859605217881,2.089111385900165,0.35626899798917355,-1.0320692211322404
1954-05-01,0.2606105733432562,-0.037119524870088405,0.8614232209737782,1306.6975751046684,3767.0,5.9159795838241065,2.0521359640434524,0.3468801632876741,-1.0587759094385678
1954-06-01,0.03713330857779695,-0.18525379770284456,0.635039223010847,1299.884483704044,3551.0,5.6059864546990195,2.0521359640434524,0.36606152737370995,-1.0049538521308232
1954-07-01,-0.29695619896066283,-0.25993316004455647,0.26129152668905586,1275.636925735441,3659.0,5.780228112855834,2.015160541113142,0.34862993324280983,-1.0537442825636152
1954-08-01,-0.03723008190616994,-0.03723008190616994,0.0,1260.2423932407362,3854.0,6.049570690818905,1.9781851181828312,0.3269959505035641,-1.1178074919427123
1954-09-01,-0.14897579143390294,-0.44559970293353013,-0.2975083674228385,1234.5605585700291,3927.0,6.115965051628276,1.922721983787365,0.3143775295569211,-1.1571606918561823
1954-10-01,-0.33569563595673424,-0.8166295471418006,-0.8534322820037077,1264.772437161375,3666.0,5.733858858858859,1.9781851181828312,0.3450006648012479,-1.0642089349924948
1954-11-01,0.22455089820359042,-0.29784065524943726,-0.26070763500931626,1367.359268395291,3402.0,5.335717310497341,2.1445745202956306,0.4019280624324783,-0.9114821555493684
1954-12-01,-0.037341299477222645,-0.2979515828677948,-0.37216226274656705,1334.3631405239314,3196.0,5.048016173869093,2.10759909736532,0.4175103693754479,-0.8734458981722364
1955-01-01,0.0,-0.14919806042521522,-0.6310319227913919,2345.356427922901,3157.0,4.9397590361445785,3.6697800468203736,0.7429066924051,-0.29718482437780835
1955-02-01,0.18677624206200338,0.37425149700598404,-0.6298629121896937,1519.0953107966552,2969.0,4.661203215272545,2.3849147682690517,0.5116521760850977,-0.6701102283848348
1955-03-01,-0.11185682326622093,0.03734129947721154,-0.519866320089124,1688.8757293141864,2918.0,4.567796875489183,2.643742727707627,0.5787785227259035,-0.5468353914683819
1955-04-01,0.0,0.07471049682479247,-0.2606105733432673,1742.7152728082408,3049.0,4.7224459451087295,2.6992058621030925,0.5715694564802364,-0.55936926948318
1955-05-01,-0.0746547219111604,0.0,-0.5941329372447068,1856.8014605732155,2747.0,4.266786784921017,2.884082975681048,0.6759379179371007,-0.39165404452763486
1955-06-01,-0.22413149047441072,-0.41014168530947304,-0.8537490720118779,1835.8718921647305,2701.0,4.188765857138426,2.8471075527507375,0.679700811612266,-0.38610256055601067
1955-07-01,0.18719580681392234,-0.11198208286673506,-0.37230081906179935,1999.2740501477774,2632.0,4.040217975285901,3.0689600892590025,0.7596026026397331,-0.2749598737205803
1955-08-01,-0.1494768310911887,-0.26129152668906697,-0.484171322160154,2085.4012724727277,2784.0,4.245131974199844,3.179886358049935,0.7490665490203763,-0.28892744891739497
1955-09-01,0.48652694610780145,0.2988419872992143,0.14919806042521522,2062.6295885003074,2678.0,4.0805753641738285,3.142910935119625,0.7702126917476876,-0.26108857922802464
1955-10-01,-0.11173184357542443,0.41183077499062914,0.37425149700598404,2178.2145749697534,2830.0,4.299539660594643,3.3093003372324237,0.7696871289645771,-0.26177117272722317
1955-11-01,0.22371364653244186,0.4484304932735439,0.37341299477220424,2221.988853758909,2780.0,4.209761194481882,3.364763471627889,0.799276566100327,-0.22404825280781093
1955-12-01,-0.037202380952372494,0.5613772455089983,0.37355248412402897,2100.5913307232568,2761.0,4.155316427120175,3.1613986465847796,0.7608081603488797,-0.27337404179785896
1956-01-01,-0.14886490509863348,-0.07448789571695702,0.22413149047439962,2186.02101175785,2666.0,4.013911681898252,3.2912585431244827,0.8199628701267254,-0.1984962200822853
1956-02-01,0.1118151323145744,0.1491424310216205,0.1491424310216205,2334.939526942199,2606.0,3.941080394410502,3.531152874814287,0.8959860041988483,-0.10983048644298954
1956-03-01,0.11169024571855424,0.0372023809523947,0.3732736095558131,2165.4610127498768,2764.0,4.1768039289762,3.2723249153757106,0.7834518859442391,-0.2440456282047494
1956-04-01,0.14875418371140814,0.22329735764792247,0.5225830533781339,2180.6240790498314,2650.0,3.999154895569238,3.2908126268408657,0.8228770109622006,-0.1949485293724429
1956-05-01,0.3713330857779473,0.745434215430496,0.9712364587224576,2220.366741851998,2861.0,4.287941008962561,3.3277880486975784,0.7760806507696603,-0.2534988327952119
1956-06-01,0.443951165371792,1.079672375279217,1.647323099962561,2195.0378383553943,2882.0,4.320710023687446,3.2908126268408657,0.7616370015112403,-0.2722852127680735
1956-07-01,0.5156537753222779,1.4875418371141702,1.9805680119581393,2097.955907411051,2952.0,4.422339405560882,3.1429109351196236,0.7106896705321989,-0.3415194134716
1956-08-01,0.07328691828507594,1.4110657259561732,2.208083832335328,2083.1466959071436,2701.0,4.051115144061314,3.1244232236544685,0.7712501650896496,-0.2597424897079117
1956-09-01,0.1464664957890882,1.1838697743248305,1.862197392923659,2084.427709428842,2635.0,3.94969571604161,3.124423223654468,0.7910541591760311,-0.2343888443093034
1956-10-01,0.5850091407678226,1.3259668508287303,2.572706935123037,2152.995673242716,2571.0,3.8634929221891623,3.2353494924453994,0.8374156644273496,-0.1774347195446433
1956-11-01,0.0,0.8061561011359464,2.34375,2131.9402035166727,2861.0,4.292122357741873,3.1983740695150886,0.7451730875626259,-0.2941387552887207
1956-12-01,0.4362050163576825,1.1717319663127057,2.828433196873825,2059.327683083013,2790.0,4.182908545727136,3.0874478007241577,0.7381102806749151,-0.3036620337366571
1957-01-01,0.1447701773434673,1.1700182815356452,3.130823704808061,1327.2633050447703,2796.0,4.2090684651050765,1.9980479692972393,0.4747007528772426,-0.7450706674197134
1957-02-01,0.46982291290205147,1.0541621228643994,3.4996276991809516,2052.489818095528,2622.0,3.920513165567667,3.068960089259002,0.7827955065200335,-0.24488378374236142
1957-03-01,0.21582733812948174,1.2722646310432406,3.607288955001864,2041.1625828715732,2509.0,3.749645061497766,3.0504723788674446,0.8135363024597742,-0.206364728291331
1957-04-01,0.2512562814070307,1.0857763300760048,3.713330857779429,1885.1902656216014,2600.0,3.9011508394976517,2.8286198412855814,0.7250731790852313,-0.32148269255194073
1957-05-01,0.25062656641603454,1.1926273942898469,3.588605253422128,1923.5391406304743,2710.0,4.063273108928706,2.884082975681047,0.7097930408230533,-0.3427818432372849
1957-06-01,0.39285714285715034,1.1151079136690667,3.53591160220994,1896.646175978808,2856.0,4.25938077909682,2.8286198412855814,0.6640917983119076,-0.40933488859167877
1957-07-01,0.28459622909997595,1.1844938980617448,3.2979113228288837,1904.6794563280591,2796.0,4.152310799572294,2.8286198412855814,0.6812158284435118,-0.38387609434566095
1957-08-01,0.3192621496984849,1.2531328320801949,3.551812522885389,1738.8701983247563,2747.0,4.118070338500285,2.606767304777316,0.633006988833184,-0.4572738160881933
1957-09-01,0.14144271570013522,1.1428571428571344,3.546617915904937,1686.2094319108983,2943.0,4.38834546105213,2.5143287485251378,0.5729559741457351,-0.5569463991708732
1957-10-01,0.0,0.7470651013874008,2.944383860414379,1475.4772534951305,3020.0,4.503026869054364,2.200037654691096,0.4885686269851426,-0.716275332238177
1957-11-01,0.3177966101694851,0.7804185881518322,3.271537622682663,1389.8647297116424,3454.0,5.145777155371483,2.070623675508607,0.40239279956909163,-0.9103265540716832
1957-12-01,0.21119324181626542,0.6718528995756534,3.0401737242128135,1333.2572059528643,3476.0,5.157423068933796,1.978185118182831,0.38356076120623256,-0.95825723211673
1958-01-01,0.5971197752019819,1.1299435028248705,3.5056017347307566,1456.9381461080393,3875.0,5.775393099336761,2.171455616823965,0.3759840377053005,-0.9782085894048285
1958-02-01,0.20949720670391248,1.34180790960452,3.237410071942448,1217.5448391562218,4303.0,6.403178524129105,1.8117957160700315,0.28295255383597995,-1.262476049684274
1958-03-01,0.5923344947735165,1.6191481872580127,3.6252692031586653,1155.8034628226503,4492.0,6.682236734451006,1.7193571587442547,0.2573026408777049,-1.357502295939475
1958-04-01,0.24246622791825878,1.650860554970146,3.6161833154314316,1100.561626301558,5016.0,7.414962969533017,1.626918601418478,0.2194102125800554,-1.5168121844574323
1958-05-01,0.0,1.0474860335195624,3.3571428571428585,1129.70084783161,5021.0,7.39524265409824,1.6638940243487883,0.22499518976929098,-1.4916762558093977
1958-06-01,-0.10366275051831852,0.7317073170731714,2.8459622909996485,1201.0918851793747,4944.0,7.3056121996630905,1.7748202931397208,0.242939297164113,-1.4149436727572837
1958-07-01,-0.06918021445866396,0.06927606511950568,2.483150053210359,1253.9105365874348,5079.0,7.488499646142959,1.8487711379267437,0.24688138148994582,-1.3988472945876342
1958-08-01,0.1730702665282191,0.0,2.333804809052342,1257.8484191112186,5025.0,7.385687199611976,1.8487711379267437,0.2503180933554664,-1.3850227964791122
1958-09-01,-0.10366275051831852,-0.10366275051831852,2.083333333333326,1206.9132957408729,4821.0,7.089497367724479,1.7748202931397208,0.25034501052496844,-1.3849152704029182
1958-10-01,0.0,0.0,2.083333333333326,1270.576284068718,4570.0,6.71614372841502,1.8672588493918996,0.2780254450916232,-1.2800426403734741
1958-11-01,0.13836042891732792,0.20768431983384517,1.9007391763463444,1350.9089030832345,4188.0,6.189955363741169,1.996672829647986,0.32256659576963576,-1.1314456655536933
1958-12-01,0.0690846286701241,0.10366275051829632,1.7562346329469625,1327.4990233105534,4191.0,6.186891054030115,1.9596974067176758,0.316749945910416,-1.149642630545178
1959-01-01,0.1380738695202055,0.3459010722933309,1.2918994413407825,2116.416256754793,4068.0,5.987988695242581,3.1153089036075023,0.5202596501363798,-0.6534272648436552
1959-02-01,-0.03447087211306821,0.31131096506398226,1.0452961672473782,1525.8237288091684,3965.0,5.861136158701533,2.2555007890865624,0.3848231346303073,-0.9549714408171583
1959-03-01,-0.1034482758620725,0.0690846286701241,0.3463803255975062,1635.947999905479,3801.0,5.584121760592349,2.4034024797342055,0.4303993685623465,-0.8430417372305579
1959-04-01,0.034518467380051376,0.034518467380051376,0.13821700069107656,1705.6328063164212,3571.0,5.225420330996942,2.495841037059982,0.477634501908827,-0.7389094793353284
1959-05-01,0.20703933747412417,0.10341261633919352,0.3455425017277136,1777.2418130510785,3479.0,5.1028190912024405,2.606767304777316,0.51084846595317,-0.6716822768792916
1959-06-01,0.24104683195591559,0.3793103448275881,0.6918021445866396,1842.9637785267496,3429.0,5.022115469111573,2.6992058621030925,0.5374639190804169,-0.6208936485257048
1959-07-01,0.13740982480248132,0.6213324128408582,0.8999653859466772,1850.0087058268384,3528.0,5.147434307474576,2.6992058621030925,0.5243788848715528,-0.6455407932130388
1959-08-01,0.10291595197255976,0.6901311249137398,0.8293020041465038,1758.559980585543,3588.0,5.243161094224924,2.5697918818470056,0.49012262558125497,-0.7130996628980695
1959-09-01,0.23989033584648212,0.723140495867769,1.1760636457972984,1723.4466406765555,3775.0,5.507330950470494,2.5143287485251373,0.45654215647061075,-0.7840742360682196
1959-10-01,0.34188034188034067,0.8244589488148435,1.5219647180906293,1666.7690484853124,3910.0,5.6814053849842345,2.4218901911993616,0.42628364411389064,-0.8526503230267855
1959-11-01,0.0,0.6861063464837169,1.3816925734024155,1735.8151045251475,4003.0,5.8409817168371445,2.532816459990293,0.4336285547152504,-0.835566976054448
1959-12-01,0.20442930153321548,0.7882111034955397,1.5188125647221273,1658.2035068678179,3653.0,5.294663304055425,2.403402479734206,0.4539292381242315,-0.7898139562511988
1960-01-01,-0.13600816048963127,0.41025641025640436,1.2409513960703222,1575.9086027919516,3615.0,5.242017342884487,2.28518401843327,0.4359359897073172,-0.830259859009022
1960-02-01,0.13619339462036528,0.20442930153321548,1.4137931034482687,2116.0172919431893,3329.0,4.8282063554221235,3.068960089259002,0.635631508544064,-0.4531362726343904
1960-03-01,0.0,0.20442930153321548,1.5188125647221273,2023.2655535962856,3726.0,5.447448062106171,2.9580338215416684,0.5430127626399048,-0.6106224553835213
1960-04-01,0.44202652159128775,0.44202652159128775,1.9323671497584405,1980.988964128435,3620.0,5.2027192112562695,2.8471075527507366,0.5472345204774682,-0.6028778289957266
1960-05-01,0.10155721056195333,0.6809669731018042,1.8250688705234275,1956.5825967087699,3569.0,5.125958693591475,2.8101321298204263,0.5482159138999075,-0.601086066166121
1960-06-01,0.1352722353736846,0.6800408024481452,1.7176228100309165,1913.5210198752602,3766.0,5.385077358652444,2.7361812850334033,0.5081043600306054,-0.6770684193710395
1960-07-01,-0.20263424518742745,0.476028561713715,1.3722126929674117,1843.8783654396836,3836.0,5.500035844863431,2.6437427277076258,0.48067736325330646,-0.7325589964053059
1960-08-01,0.20304568527917954,0.23696682464455776,1.473612063056895,1820.5923533295247,3946.0,5.649976374908721,2.6067673047773154,0.4613766734235998,-0.7735404906028434
1960-09-01,0.0,0.1352722353736846,1.2307692307692353,1750.8574459079477,3884.0,5.536628130746533,2.4958410370599817,0.4507871899865983,-0.7967599133990602
1960-10-01,0.47281323877068626,0.47281323877068626,1.3628620102214661,1679.593788937452,4252.0,6.0843683818899885,2.403402479734205,0.39501265026750987,-0.9288374886001405
1960-11-01,0.10084033613446675,0.7783417935702142,1.4650766609880739,1653.8649954631546,4330.0,6.147162793338917,2.3479393453387396,0.3819549643101974,-0.9624525718015837
1960-12-01,0.1007387508394908,0.6754474839581137,1.3600816048962905,1574.7453559915884,4617.0,6.558704453441296,2.237013077621406,0.3410754507237575,-1.075651563054171
